lr,data_time,loss,decode.loss_ce,decode.acc_seg,aux.loss_ce,aux.acc_seg,time,iter,memory,step
0.006351384416262886,0.27433156967163086,0.6856140553951263,0.4722056299448013,84.86695098876953,0.2134084239602089,81.24735260009766,0.9900963306427002,32000.0,20141.0,32000.0
0.006234047918083043,0.2851499080657959,0.6114056527614593,0.420670884847641,87.0281753540039,0.19073476940393447,84.86707305908203,0.98367338180542,33000.0,20141.0,33000.0
0.006116461482179916,0.29786975383758546,0.6383757174015046,0.44042229652404785,86.11312866210938,0.1979534223675728,85.44973754882812,1.001534628868103,34000.0,20141.0,34000.0
0.005998619124346866,0.29527034759521487,0.6440385937690735,0.4423940390348434,84.19921875,0.20164455026388167,82.32228088378906,1.0040918827056884,35000.0,20141.0,35000.0
0.005880514580737166,0.2852874755859375,0.6419404506683349,0.44026467502117156,85.56810760498047,0.20167576968669892,83.62649536132812,1.0021783113479614,36000.0,20141.0,36000.0
0.005762141288133335,0.277651309967041,0.6425313889980316,0.4403252422809601,84.77873992919922,0.20220614969730377,82.54118347167969,0.9944143533706665,37000.0,20141.0,37000.0
0.0056434923623321295,0.2874393701553345,0.6295070767402648,0.4322023332118988,87.43248748779297,0.19730473160743714,86.46885681152344,0.9927502632141113,38000.0,20141.0,38000.0
0.005524560574416008,0.282779860496521,0.6316774994134903,0.4340967983007431,88.80400085449219,0.19758070558309554,87.69168853759766,1.005873727798462,39000.0,20141.0,39000.0
0.005405338324647831,0.30253450870513915,0.6396794497966767,0.44040786623954775,81.68238830566406,0.19927157908678056,80.37592315673828,1.0107277154922485,40000.0,20141.0,40000.0
0.005285817613685098,0.3053454875946045,0.6514993667602539,0.4477828502655029,85.0541763305664,0.20371652394533157,82.50382995605469,1.0081635236740112,41000.0,20141.0,41000.0
0.005165990010762515,0.2923333406448364,0.6176268756389618,0.42144855260849,84.77342224121094,0.1961783230304718,83.59799194335938,0.9968897104263306,42000.0,20141.0,42000.0
0.005045846618435379,0.3123258113861084,0.6052099704742432,0.41591707468032835,85.85330963134766,0.18929288983345033,82.84121704101562,1.0224577188491821,43000.0,20141.0,43000.0
0.004925378033408615,0.28095571994781493,0.622791188955307,0.42733185887336733,85.42037963867188,0.19545933604240417,83.9322738647461,1.0014923810958862,44000.0,20141.0,44000.0
0.00480457430289569,0.3156501531600952,0.6197607278823852,0.4234810322523117,83.03282165527344,0.19627969115972518,82.19241333007812,1.0374967813491822,45000.0,20141.0,45000.0
0.004683424875855097,0.31822121143341064,0.6231766283512116,0.42720231115818025,85.77346801757812,0.19597431123256684,83.64684295654297,1.0232095003128052,46000.0,20141.0,46000.0
0.004561918548333609,0.27897937297821046,0.5918769598007202,0.4051830589771271,85.33778381347656,0.18669389486312865,83.8696060180664,0.9845901250839233,47000.0,20141.0,47000.0
0.004440043402004009,0.39818778038024905,0.6090797066688538,0.41636684238910676,84.86553955078125,0.19271286427974701,83.5555648803711,1.121799373626709,48000.0,20141.0,48000.0
0.004317786734809637,0.29048447608947753,0.6247957170009613,0.4268049508333206,85.20951843261719,0.19799077212810517,82.76142883300781,1.0031501293182372,49000.0,20141.0,49000.0
0.00419513498241407,0.31207244396209716,0.6471276938915252,0.44262040257453916,85.29508209228516,0.20450728982686997,82.9993896484375,1.0215669393539428,50000.0,20141.0,50000.0
0.004072073628888608,0.29537353515625,0.6021019637584686,0.41074236035346984,86.94210052490234,0.1913596048951149,85.2994613647461,0.9991217374801635,51000.0,20141.0,51000.0
0.003948587104739628,0.2888987064361572,0.6014349162578583,0.40936719477176664,85.6171646118164,0.19206772446632386,84.10010528564453,0.9937158584594726,52000.0,20141.0,52000.0
0.003824658669962671,0.28100051879882815,0.5931473314762116,0.4046343117952347,86.61235809326172,0.18851302266120912,84.07293701171875,0.997425889968872,53000.0,20141.0,53000.0
0.0037002702792872837,0.2955223798751831,0.583588856458664,0.39855785965919494,85.66863250732422,0.18503100275993348,82.78204345703125,1.0012351751327515,54000.0,20141.0,54000.0
0.0035754024261070894,0.2832863092422485,0.5714024007320404,0.38812698125839235,86.6772689819336,0.18327542394399643,84.70499420166016,0.9799413919448853,55000.0,20141.0,55000.0
0.003450033960731904,0.2783755540847778,0.5638497292995452,0.38306891918182373,85.50920104980469,0.1807808056473732,84.44713592529297,0.9851990699768066,56000.0,20141.0,56000.0
0.003324141877486248,0.28964667320251464,0.5725279897451401,0.3891961842775345,86.08643341064453,0.18333181291818618,84.14802551269531,0.9986785173416137,57000.0,20141.0,57000.0
0.003197701063719222,0.31480343341827394,0.5648510038852692,0.38466058671474457,82.52991485595703,0.18019042164087296,82.10962677001953,1.0160770177841187,58000.0,20141.0,58000.0
0.003070684001860211,0.2855810642242432,0.551122373342514,0.37227737307548525,84.11866760253906,0.17884500920772553,82.41030883789062,0.9927821159362793,59000.0,20141.0,59000.0
0.0029430604130672488,0.2835692405700684,0.5688002943992615,0.38446498811244967,87.28823852539062,0.18433529883623123,85.51049041748047,0.9976649522781372,60000.0,20141.0,60000.0
0.0028147968275047037,0.27933645248413086,0.5664971709251404,0.38184752464294436,86.76707458496094,0.18464964330196382,84.50544738769531,0.9915955543518067,61000.0,20141.0,61000.0
0.0026858560614565425,0.31829540729522704,0.5743698835372925,0.38867864310741423,84.93466186523438,0.18569123446941377,83.08988189697266,1.027954363822937,62000.0,20141.0,62000.0
0.002556196574735184,0.31150012016296386,0.5928548216819763,0.4027807891368866,85.01939392089844,0.19007403403520584,83.70868682861328,1.0416873216629028,63000.0,20141.0,63000.0
0.0024257716722618956,0.29786560535430906,0.5554415881633759,0.3756805807352066,87.20486450195312,0.17976100593805314,86.6364974975586,1.0043030261993409,64000.0,20141.0,64000.0
0.0022945284998277795,0.30693230628967283,0.5588680952787399,0.3767212152481079,85.30966186523438,0.182146880030632,82.46627044677734,1.0157611846923829,65000.0,20141.0,65000.0
0.0021624067635596786,0.3482950210571289,0.5495689332485199,0.3710975021123886,86.70358276367188,0.17847142219543458,85.74493408203125,1.0680421829223632,66000.0,20141.0,66000.0
0.002029337071649081,0.3049346923828125,0.5184474050998688,0.3487237632274628,88.94552612304688,0.16972364038228988,87.82109832763672,1.0173556327819824,67000.0,20141.0,67000.0
0.001895238748853801,0.29207935333251955,0.5577940821647644,0.3750517040491104,86.38391876220703,0.18274238109588622,83.50236511230469,0.9981304168701172,68000.0,20141.0,68000.0
0.0017600168974822674,0.2931634187698364,0.544700363278389,0.36298035085201263,87.99821472167969,0.18172002136707305,85.11483764648438,0.9973693132400513,69000.0,20141.0,69000.0
0.0016235583515564018,0.2834571123123169,0.5118138819932938,0.34387582540512085,86.87197875976562,0.16793805062770845,85.7345962524414,0.9916227102279663,70000.0,20141.0,70000.0
0.0014857259523038077,0.27947230339050294,0.5620215624570847,0.3762075662612915,86.81964111328125,0.1858139932155609,84.30903625488281,0.9959978580474853,71000.0,20141.0,71000.0
0.001346350179124422,0.29401209354400637,0.4980564504861832,0.3319432735443115,90.6611099243164,0.16611317545175552,88.5058822631836,1.00665442943573,72000.0,20141.0,72000.0
0.0012052164190692646,0.2913365840911865,0.5143878787755967,0.3405653566122055,88.50179290771484,0.17382251918315889,85.97520446777344,1.0077280521392822,73000.0,20141.0,73000.0
0.0010620446249691798,0.28457882404327395,0.517083215713501,0.34439895749092103,89.15190887451172,0.17268425673246385,86.65682983398438,1.0054720640182495,74000.0,20141.0,74000.0
0.0009164547049118128,0.28809120655059817,0.4787710249423981,0.316667377948761,86.9610824584961,0.16210365146398545,84.76789855957031,0.9910643100738525,75000.0,20141.0,75000.0
0.0007679025235064283,0.283296012878418,0.4865859359502792,0.3219923973083496,86.54510498046875,0.16459354609251023,84.61229705810547,0.9852863311767578,76000.0,20141.0,76000.0
0.0006155469494088045,0.2717793703079224,0.5149759203195572,0.3431031346321106,88.23039245605469,0.1718727767467499,85.98186492919922,0.9861382484436035,77000.0,20141.0,77000.0
0.0004579201001276195,0.28652770519256593,0.4995769441127777,0.3294758766889572,88.42134094238281,0.17010107040405273,84.68463134765625,0.995852017402649,78000.0,20141.0,78000.0
0.0002918046325125614,0.2894973039627075,0.481185519695282,0.315924733877182,88.87226867675781,0.16526078432798386,85.99524688720703,0.9979150056838989,79000.0,20141.0,79000.0
0.0001,0.2778888940811157,0.4880360245704651,0.3185266852378845,89.79576873779297,0.16950933039188384,86.71790313720703,0.9828834056854248,80000.0,20141.0,80000.0
0.0001,0.2791019678115845,0.49742128849029543,0.32581262588500975,89.21855163574219,0.17160866409540176,86.2924575805664,0.9946077346801758,81000.0,20141.0,81000.0
0.0001,0.28480422496795654,0.46924682557582853,0.30681346356868744,88.24411010742188,0.16243336498737335,85.67865753173828,0.9957455635070801,82000.0,20141.0,82000.0
0.0001,0.3171407461166382,0.48823310136795045,0.3167513281106949,87.2750015258789,0.17148177027702333,82.86697387695312,1.0244118690490722,83000.0,20141.0,83000.0
0.0001,0.31375737190246583,0.49271789491176604,0.32271938025951385,85.81980895996094,0.16999851614236833,82.987548828125,1.0227229595184326,84000.0,20141.0,84000.0
0.0001,0.3086619138717651,0.507394763827324,0.3342461735010147,91.93360900878906,0.1731485977768898,90.56316375732422,1.0158971548080444,85000.0,20141.0,85000.0
0.0001,0.31307799816131593,0.47613766193389895,0.31133903861045836,89.48465728759766,0.16479861438274385,86.89845275878906,1.020787286758423,86000.0,20141.0,86000.0
0.0001,0.3031219482421875,0.4747100204229355,0.3090663909912109,88.34150695800781,0.16564362198114396,84.61866760253906,1.0135367870330811,87000.0,20141.0,87000.0
0.0001,0.30529026985168456,0.46815105974674226,0.3055784463882446,90.43348693847656,0.16257261782884597,88.96431732177734,1.0101822137832641,88000.0,20141.0,88000.0
0.0001,0.2986497640609741,0.4562400132417679,0.2955705106258392,89.08433532714844,0.1606695055961609,86.2857666015625,1.0021047353744508,89000.0,20141.0,89000.0
0.0001,0.295270037651062,0.46454059779644014,0.3004864513874054,87.7122573852539,0.16405415683984756,85.72978973388672,1.0190802097320557,90000.0,20141.0,90000.0
0.0001,0.2867015838623047,0.4671618103981018,0.3051386922597885,90.05416107177734,0.16202311366796493,87.14058685302734,1.0077488899230957,91000.0,20141.0,91000.0
0.0001,0.29376068115234377,0.4608591705560684,0.2985965132713318,88.03533172607422,0.16226265877485274,85.80558776855469,1.001746368408203,92000.0,20141.0,92000.0
0.0001,0.2775714874267578,0.49011132717132566,0.31944575905799866,88.12584686279297,0.17066556811332703,83.74479675292969,0.9802520275115967,93000.0,20141.0,93000.0
0.0001,0.29845399856567384,0.45849044919013976,0.2976625621318817,87.8761978149414,0.1608278825879097,84.03984069824219,1.0118502140045167,94000.0,20141.0,94000.0
0.0001,0.27675561904907225,0.4760302394628525,0.3113215208053589,88.93285369873047,0.1647087186574936,85.55388641357422,0.9963094234466553,95000.0,20141.0,95000.0
0.0001,0.2990854263305664,0.48153693974018097,0.31424521207809447,89.1751937866211,0.1672917291522026,86.00279998779297,1.0087636470794679,96000.0,20141.0,96000.0
0.0001,0.31151504516601564,0.4477966696023941,0.2886625111103058,89.64004516601562,0.1591341495513916,87.28317260742188,1.0259159564971925,97000.0,20141.0,97000.0
0.0001,0.31415977478027346,0.4637452095746994,0.3035793200135231,87.42555236816406,0.16016589403152465,85.24391174316406,1.0263243913650513,98000.0,20141.0,98000.0
0.0001,0.2859423875808716,0.4591034233570099,0.2949177145957947,90.55975341796875,0.1641857072710991,85.09249114990234,1.0133848428726195,99000.0,20141.0,99000.0
0.0001,0.29640147686004636,0.4531081259250641,0.2934769570827484,87.67074584960938,0.1596311703324318,84.27787780761719,1.0027636528015136,100000.0,20141.0,100000.0
0.0001,0.27490897178649903,0.45464451909065245,0.29606633484363554,88.857177734375,0.15857818573713303,86.6128921508789,0.983816123008728,101000.0,20141.0,101000.0
0.0001,0.30575201511383054,0.45196000635623934,0.29287544786930086,90.14714050292969,0.15908455550670625,86.79464721679688,1.0201157808303833,102000.0,20141.0,102000.0
0.0001,0.2835971832275391,0.4641870379447937,0.30156691670417785,88.75531768798828,0.16262011379003524,85.9858627319336,1.0023532390594483,103000.0,20141.0,103000.0
0.0001,0.2809929132461548,0.4555176556110382,0.29336638003587723,89.04145050048828,0.16215127259492873,85.54735565185547,1.0028116941452025,104000.0,20141.0,104000.0
0.0001,0.2980527639389038,0.4806933462619781,0.3126848295331001,91.47271728515625,0.16800851821899415,88.40345001220703,1.009275460243225,105000.0,20141.0,105000.0
0.0001,0.290689754486084,0.4672238528728485,0.30246236324310305,88.71761322021484,0.16476148664951323,86.54505157470703,1.003382420539856,106000.0,20141.0,106000.0
0.0001,0.3104021787643433,0.4775558412075043,0.3096970647573471,88.36083984375,0.1678587704896927,84.77644348144531,1.0202788829803466,107000.0,20141.0,107000.0
0.0001,0.2484809637069702,0.472744420170784,0.3056134611368179,90.53255462646484,0.1671309545636177,87.33795928955078,0.951106333732605,108000.0,20141.0,108000.0
0.0001,0.27892825603485105,0.47060133814811705,0.3070169150829315,88.45449829101562,0.1635844185948372,86.36407470703125,1.002860999107361,109000.0,20141.0,109000.0
0.0001,0.31914074420928956,0.4557480216026306,0.29382580816745757,88.87620544433594,0.16192220747470856,86.31317138671875,1.0269336223602294,110000.0,20141.0,110000.0
0.0001,0.2855679035186768,0.4866266161203384,0.3148952633142471,87.50926971435547,0.1717313513159752,84.17372131347656,1.004909634590149,111000.0,20141.0,111000.0
0.0001,0.3040338039398193,0.4655163586139679,0.30163613259792327,89.13241577148438,0.16388022601604463,87.24918365478516,1.015288496017456,112000.0,20141.0,112000.0
0.0001,0.2779611349105835,0.50301573574543,0.32917846739292145,88.62518310546875,0.17383725941181183,85.89176940917969,0.9888294458389282,113000.0,20141.0,113000.0
0.0001,0.2825590133666992,0.4633959800004959,0.2981887713074684,89.34324645996094,0.16520720422267915,86.5557632446289,0.9902740478515625,114000.0,20141.0,114000.0
0.0001,0.29609453678131104,0.474826967716217,0.30804416090250014,87.11373138427734,0.16678280085325242,84.29661560058594,1.009602427482605,115000.0,20141.0,115000.0
0.0001,0.2785127878189087,0.4746546924114227,0.30807708501815795,86.75960540771484,0.16657761633396148,84.04247283935547,0.9989246606826783,116000.0,20141.0,116000.0
0.0001,0.2918411731719971,0.44910923540592196,0.2894798904657364,89.42227172851562,0.15962935090065003,86.7509994506836,1.000269842147827,117000.0,20141.0,117000.0
0.0001,0.2900252342224121,0.44853273034095764,0.28808596134185793,90.63595581054688,0.16044677197933196,87.9385757446289,0.9997545719146729,118000.0,20141.0,118000.0
0.0001,0.29534933567047117,0.4650456190109253,0.3031634896993637,88.98574829101562,0.1618821308016777,86.32089233398438,0.9965327024459839,119000.0,20141.0,119000.0
0.0001,0.2911444425582886,0.47468696236610414,0.307734876871109,89.05415344238281,0.16695208251476287,86.17935180664062,1.0161927938461304,120000.0,20141.0,120000.0
